F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
442.11,-10772.22,7,9.08,-821.75,Europe,4591.02,-1.8,Medium,76.74,68.91,-209.54,3386.4,59.73,-14.21,3199.06,1957.76,-1520.34,-2107.76,1272,34.32,210.58,8.16,-24.85,36.02,116.77,-24.38,-12213.24,396.99,4489.89,5,56.07,-5.96,-89.52,-8.93
418.86,-11417.09,6,14.28,-173.18,UK,4412.18,13.17,Medium,61.47,51.39,-120.66,4618.26,-164.01,-5.58,2044.67,1702.96,-1649.06,-1566.84,909.04,16.62,35.08,4.03,-29.3,0.04,116.5,-26.58,6854.58,-304.75,3681.33,5,72.77,-3.98,2.55,187.81
499.41,-14200.97,3,19.58,-723.98,Europe,3974.94,20.64,Very low,64.53,65.88,-197.28,3522.69,-252.09,-3.26,3658.42,1938.62,-1259.1,-1784.84,1084.48,-8.64,-680.52,3.1,-34.69,3.04,124.28,-27.36,6428.85,-499.94,2943.87,5,86.36,3.68,-69.71,16.98
363.54,-14797.23,3,4.62,-30.79,Europe,5289.64,18.3,High,78.39,62.97,-243.54,5095.35,-131.85,-7.47,-1446.5,2365.58,-2151.7,-1783.56,69.32,5.7,-636.9,2.57,-29.36,6.22,181.86,-28.3,-12509.82,-326.46,3535.38,5,52.34,6.02,-22.84,124.93
534.6,-7928.35,4,24.08,-498.87,Rest,4228.38,-3.72,High,75.93,62.43,-260.14,1861.05,-164.49,-11.23,-459.27,1577.34,-2138.2,-1459.42,88.46,1.14,69.14,8.86,-30.79,13.98,143.11,-15.2,-5765.55,-113.03,5760.6,3,62.04,-29.46,-84.61,-8.93
342.39,-11152.34,3,7.62,-367.41,UK,4459.78,14.25,Low,73.26,63.72,-230.14,3038.16,-179.55,-10.52,267.1,2101.38,-2348.76,-1685.86,1626.06,24.99,-1466.82,5.5,-29.02,0.52,109.52,-21.72,18480.72,17.63,5428.95,3,31.78,-27.2,-52.52,-8.93
362.49,-8144.85,3,15.98,-303.97,UK,4607.58,33.18,Very low,74.7,69.03,-228.16,4469.58,67.05,-11.79,-1010.5,2455.8,-1425.86,-2318.04,703.9,-6.18,898.4,2.27,-32.74,3.7,128.41,-15.84,-2204.73,-168.09,4091.13,5,-11.15,-13.2,-10.58,313.96
251.7,-13255.56,5,6.36,309.11,Rest,4586.5,19.89,Very low,79.29,75.24,-98.44,3357.6,-40.08,-14.47,-974.25,1704.96,-1725.38,-1961.94,2290.02,-14.7,-1912.02,4.72,-26.91,1.32,120.28,-41.48,-23039.19,-173.29,6172.98,2,16.97,-5.02,4.33,458.12
375.09,-12552.01,5,6.92,468.09,USA,4561.86,6.63,Low,64.68,64.65,-252.66,4558.29,111.3,-4.84,-636.44,1156.72,-1559.82,-1459.68,550.2,1.14,-718.98,3.82,-26.61,1.8,125.67,-22.32,-13929.75,7.76,5025.12,3,36.26,-21.3,-71.54,118.03
241.68,-6366.92,1,8.42,-712.61,Europe,3633.44,4.65,Low,67.83,60.96,-162.62,5616.84,-80.94,-9.68,3509.71,2475.48,-562.86,-1475.14,995.8,-3.96,7.68,3.13,-28.92,3.48,279.29,-25.54,-1547.88,64.89,2923.92,1,-3.74,-3.64,-13.7,-8.93
305.04,-13441.53,0,3.68,-453.34,USA,4470.78,15.21,Very high,87.9,64.05,-167.08,3241.08,7.62,-9.22,4628.45,1614.98,-2011.28,-3271.24,1553.56,2.94,-1431.82,7.37,-25.46,90.56,109.64,-27.6,-15642.72,-814.41,4171.41,2,79.35,5.34,-62.9,32.44
316.38,-13439.61,7,3.84,-628.37,UK,4963.96,6.81,Very low,56.76,62.49,-261.34,6479.34,-173.82,-3.33,246.66,2087.7,-1550.7,-2848.74,599.26,1.05,-107.42,6.32,-30.84,1.58,152.84,-20.54,-11441.91,-584.99,4640.67,5,32.57,-0.82,-55.02,-8.93
468.66,-6252.8,5,0.82,-472.04,Europe,4683.24,18.78,Very high,62.43,65.37,-288.22,4952.88,-152.79,-11.02,-4369.21,1296.16,-1965.7,-2027.24,513.42,8.91,-171.96,6.61,-33.08,35.62,121.75,-21.36,7652.97,-368.75,4428.45,5,60.02,-3.28,-17.16,81.74
322.77,-9959.74,4,11.14,-645.66,USA,3886.38,19.62,Low,61.23,71.46,-92.58,4571.61,-184.98,-8.66,3151.34,2412.52,-1916.64,-2035.08,-298.64,0.72,-416.14,0.57,-29.25,0.98,85.97,-25.36,7620.12,-375.74,3132.09,4,-8.37,-3.48,-33.95,251.49
181.02,-10428.89,3,12.1,40.43,Rest,4552.18,25.17,High,56.28,66.54,-102.32,4701.57,-85.95,-12.83,1009.35,1320.82,-2029.22,-1736.36,1037.1,-3.42,-1283.82,1.96,-37.07,0.6,110.86,-24.42,2042.07,-167.12,5282.28,4,90.07,-6.68,-42.41,671.4
-102.06,-7950.64,7,4.96,-238.36,Europe,4313.4,1.14,High,26.88,70.83,-166.42,6717.33,-44.1,-8.51,3020.07,2482.08,-749.58,-1595.2,921.46,8.7,-165.24,2.36,-29.85,105.64,97.49,-18.06,-1315.56,-179.29,7102.5,5,53.22,-5.06,-96.5,66.07
378.33,-16537.88,2,6.56,-480.47,UK,3870.46,1.98,Medium,71.52,69.57,-230.24,4167.21,-37.47,-8.73,-1233.48,1793.58,-1739.02,-1497.22,1582.02,4.44,-645.96,6.57,-26.01,5.1,91.18,-21.48,-36880.29,-60.61,4241.7,4,45.2,6.94,-74.49,-8.93
374.55,-6910.96,9,6.42,-649.71,Europe,4755.68,23.91,Low,57.99,53.94,-100.94,7082.79,-169.11,-7.12,485.82,1956.18,-1885.02,-2895.82,187.84,8.52,-631.22,3.46,-29.9,0.44,133.85,-9.8,7885.83,-295.08,3614.19,2,61.81,10.5,-43.69,291.64
361.08,-11951.82,3,4.4,-344.4,Europe,4671.66,8.61,Medium,85.26,59.16,-223.42,4537.74,-83.58,-11.31,584.72,2017.98,-1734.18,-2278.3,841.46,3.78,364.6,7.73,-34.43,0.74,109.56,-30.3,-4411.74,-295.44,4514.76,4,21.05,2.8,26.09,-8.93
-110.37,-11799.27,3,4.22,544.89,UK,3905.68,24.45,Medium,64.17,72,-147.98,4797.06,79.23,-11.82,505.59,1465.84,-721.48,-2616.66,217.1,-9.51,-117.7,0.25,-30.36,20.74,114.69,-21.82,-13916.61,-625.83,1747.59,7,40.55,-2.84,-37.45,364.16
463.47,-13654.8,7,10.54,-258.22,Rest,4069.56,8.97,Very high,69.27,73.2,-205.2,1201.29,-79.47,-16.1,5690.54,1727.06,-285.48,-2092.02,401.22,9.12,-862.1,10.27,-25.41,0.2,123.93,-21.78,-5018.22,-1031.86,4936.14,5,71.4,-4.08,-59.94,-8.93
205.14,-11753.7,7,28.46,-529.4,Europe,4762.06,23.64,Low,66.36,50.01,-179.06,3841.05,27.72,-8.1,422.42,2128.84,-1607.72,-2179.06,630.7,4.5,-784.06,2.77,-30.5,970.36,45.85,-20.04,6575.07,-342.28,3551.46,4,49.24,-15.64,11.7,198.7
301.14,-10711.59,2,17.44,-775.21,UK,4634.74,5.64,High,58.74,58.17,-247.28,4422,-43.05,-15.05,5317.52,2023.8,-1091.2,-1970.36,-57.7,-14.97,-830.26,1.46,-34.11,0.92,130.56,-22.72,-9300.48,-560.38,5065.35,2,22.42,-1.6,-47.71,227.01
242.7,-9386.49,3,11.86,50.42,Europe,4584.44,15.93,Very low,65.67,50.37,-172.6,4469.01,-136.83,-9.51,940.57,2051.04,-2243.36,-732.12,1514.8,7.2,-1280.52,4.39,-25.06,0.1,125.5,-24.22,-29925.36,36.77,1457.16,4,81.97,-12.58,-36.8,-8.93
266.28,-15407.78,7,4.5,-384.02,UK,3739.44,11.91,Low,54.12,78.06,-112.16,5382.15,-106.59,-7.88,5067.45,3101.04,-612.02,-1113.84,1447.14,-18.27,-105.04,3.64,-28.64,4449.76,107.2,-33.2,-8123.91,-398.01,4396.35,3,48.04,12.6,-84.04,389.71
287.04,-9683.57,8,5.38,-847.71,Rest,4707.46,14.07,High,59.04,79.29,-236.56,5172.57,89.31,-9.96,2713,2019.1,-1722.8,-2877.58,846.56,-7.74,-1356.7,1.67,-32.4,12.48,87.3,-26.48,2356.35,-299.91,3027.63,5,23.85,2.52,-36.08,704.54
356.64,-9779.07,2,7.16,-37.99,USA,5081.32,11.88,High,75.6,69.63,-247.36,3991.77,-55.68,-10.62,6860.38,1821,-889.18,-2366.88,-221.1,0.21,-459.34,6.54,-18.41,0.26,147.7,-23.12,-6533.94,-432.01,10520.04,3,81.81,-1.86,-64.02,-8.93
332.04,-5588.85,3,3.9,5.47,Rest,4248.8,25.95,Low,67.77,64.62,-211.92,4578.24,-5.88,-6.27,68.42,1417.78,-1938.54,-3099.1,307.14,2.55,70.04,1.54,-35.21,36.26,169.83,-25.02,-8977.71,-329.86,1659.48,4,8.73,-1.96,-56.92,484.05
220.29,-11462.89,4,10.18,40.98,UK,5735.22,24.24,Very low,62.82,55.89,-241.16,5186.52,3.84,-8.01,-471.48,2774.84,-1497.84,-1927.88,923.8,1.77,-1727.98,1.15,-31.32,9850.46,77.68,-24.48,34786.89,-416.97,5139.06,1,11.11,16.1,-44.21,539.81
209.82,-9321.64,3,2.98,-87.41,UK,4760.4,6.12,Very low,62.52,43.32,-169.1,4373.13,-88.26,-6.26,957.75,2451.16,-1504.54,-1741.88,909.38,-12.54,-77.2,1.53,-32.14,3.16,94.32,-20.58,-4243.59,-834.51,4013.13,5,51.61,-0.82,-68.73,-8.93
683.52,-7620.2,4,21.86,-436.97,USA,4751.2,18.9,Very low,69.63,80.55,-244.2,5349.33,-276.42,-9.08,3893.04,2479.78,-1853.66,-934.98,1338.94,0.09,-147.94,2.25,-30.63,85.3,104.35,-27.74,-17213.37,-536.96,4448.52,5,63.94,1.92,-65.16,52.15
393.39,-9760.05,3,1.42,-346.31,Europe,5194.42,20.55,Low,67.08,59.94,-216.7,4932.72,29.43,-9.61,1993.9,1792.34,-2765.38,-1785.02,1299.56,7.44,-464.56,2.11,-26.37,1.1,64.21,-21.34,6723.45,-1144.48,3835.02,5,81.74,-7.7,-32.33,52.57
290.76,-5414.28,4,10.7,-333.78,Europe,5340.26,26.52,Low,64.26,61.53,-67.26,4308.06,6.9,-8.33,8638.19,2230.18,-2250.36,-1705.48,276.54,27.6,-253.74,2.5,-26.64,0,182.87,-0.06,-1109.22,-301.48,4445.4,5,38.27,10.38,-124.65,50.61
199.47,-11524.4,7,3.62,-47.74,Europe,5425.16,30.12,Very high,68.4,61.02,-85.34,6513.3,-39.18,-6.27,552.82,2614.54,-2360.04,-1113.04,1072.68,4.38,-283.22,2.47,-29.09,0.32,137.87,-21.14,6229.95,-382.11,4423.08,2,16.4,-3.32,-23.96,486.97
414.36,-16312.18,3,2.06,-47.23,Europe,4034.26,16.56,Low,67.41,43.74,-186.5,3486.27,-152.13,-6.7,8737.8,2281.36,-1244.08,-1383.38,833.58,2.25,-132.18,3.16,-32.44,35,108.56,-23.6,301.26,-13.58,3850.56,5,-3.25,-7.02,-82.55,15.29
395.85,-13885.88,4,10.78,109.06,USA,4304.12,4.89,Medium,78.09,56.79,-119.68,3873.39,-26.61,-7.76,2694.61,1489.88,-1010.42,-1790.18,1942.06,-22.23,-274.16,3.11,-22.44,380.26,99.96,-29.36,15212.64,-612.27,2613.15,4,141.35,-9.6,-25.8,80.57
387.54,-6652.99,4,22.1,-580.22,Rest,4730.5,16.44,High,91.71,65.04,-146.48,3781.86,-82.02,-9.95,1540.62,2052.32,-461.66,-2493.56,2050.08,-0.75,-551.88,13.98,-18.63,0.4,133.84,-20.68,-4140,-866.68,5122.62,4,114.31,5.48,-87.95,-8.93
267.33,-12442.4,6,2.58,-262.34,Rest,4459.56,18.72,Very low,71.55,63.36,-89.14,2289.54,32.28,-5.67,-5288.2,991.84,-655.06,-991.7,650.6,1.74,-275.88,4.22,-28.47,0,69.72,-29.06,-14931.75,-5.37,2740.68,1,40.14,-8.02,-77.97,678.85
305.88,-12154.89,0,2.12,-752.22,UK,5688.72,6.66,High,57.51,64.2,-171.9,4496.64,-158.49,-11.66,1059.32,2482.64,-1395.22,-2079.64,480.4,11.79,-292.8,4.69,-31.04,5.8,139.36,-23.42,-5330.13,-345.67,3222.54,6,68.56,-1.28,-15.86,-8.93
246.84,-9571.83,4,2.96,453.03,USA,5774.42,3.78,Very high,52.62,75.6,-152.3,6126.99,92.04,-6.45,3082.87,1900.02,-1276.4,-2382.82,275.3,14.07,-316.38,6.68,-31.52,3.06,93.54,-42.88,2363.73,-244.32,5518.74,5,33.07,-3.68,-75.74,-8.93
249.84,-10287.28,6,8.28,-574.62,USA,4105.94,10.83,Low,77.94,89.16,-122.76,4983.66,-95.82,-4.99,5387.31,2292.44,-2144.6,-2649.34,218.54,7.95,344.86,10.57,-21.26,0.26,126.33,-29.86,-2522.16,-829.04,3385.32,5,41.46,-2.38,-58.84,-8.93
195,-18668.21,3,6.28,196.21,Europe,5621.88,11.31,Very high,60.21,69.99,-204.48,4185.66,62.37,-5.76,572.72,3226.44,-1518.1,-1350.2,1004.98,-5.01,-271.6,1.22,-27.34,18.66,125.93,-20.18,4378.83,-638.53,3699.69,5,10.74,-1.6,-34.23,156.92
425.49,-8491.51,3,8.76,-378.14,Rest,3744.8,25.29,High,55.8,62.1,-193.64,4474.17,-359.46,-12.06,-1705.37,3278.86,-1688.26,-831.98,30.8,-4.92,537.64,1.33,-28.87,28.12,100.58,-28.96,6087.54,169.37,3369.57,2,28.32,-2.38,-32.91,737.73
110.25,-10145.57,3,5.46,143.53,UK,4643.2,20.58,Very high,71.34,49.98,-261.64,6046.14,-180.69,-4.42,-1009.63,2926.16,-706.52,-1726.72,962.1,15.72,-740.52,0.93,-24.24,0.02,97.42,-11.5,-9955.05,-441.07,5166.54,3,76.09,-11.26,-85.86,554.08
229.98,-17249.14,2,8.54,-250.67,USA,4655.94,10.59,Low,82.32,45.09,-255.74,3498.54,-59.79,-10.18,-1497.44,1009,-1448.8,-1493.4,1335.06,4.62,-682.96,3.55,-24.62,0.54,110.59,-21.32,-20327.01,-650.94,5332.89,5,34.97,19.38,-46.66,2.35
496.44,-10645.14,3,7.86,-318.63,UK,4540.22,9.27,Very low,80.67,53.22,-107.12,4604.58,-88.47,-7.66,-2427.2,2156.44,-1979.86,-2062.82,248.2,2.97,-1134.88,11.03,-30.67,0.1,167.25,-17.92,-16853.19,-332.29,3114.57,3,16.8,-11.24,-39.02,-8.93
368.85,-11753.89,4,13,-450.5,USA,4341.18,0.57,High,20.04,60.69,-170.24,4511.76,32.19,-8.77,-266.67,1182.22,-1702.52,-1578.04,2161.66,-1.98,-1382.94,2.05,-31.65,2.24,205.11,-15.64,-8697.06,-242.68,4090.71,1,52.64,3.04,-56.87,263.67
293.67,-5544.99,5,12.2,336.35,Rest,3278.34,15.36,Low,71.43,11.67,-146.92,5176.89,5.7,-11.74,-483.66,1266.88,-1566.52,-1789.1,331.72,3.06,-424.06,4.07,-22.74,4.04,161.18,-37.58,-292.38,-722.53,4964.91,3,27.08,-11.92,-61.24,217.15
302.43,-14801.18,7,7.36,-139.14,Rest,4764.62,19.53,Very high,65.07,65.61,-165.72,4762.83,-44.94,-7.22,2850.34,1832.28,-1537.02,-2154.34,297.22,4.2,-693.44,1.67,-27.11,0.14,131.02,-25.88,4755.51,-58.02,3326.58,4,125.43,-26.02,-59.57,745.82
441.63,-13915.49,5,6.72,-447.94,Europe,4625.2,19.08,Very high,65.7,66.09,-242.62,4719.09,-125.22,-2.11,5207.44,2313.68,-1681.9,-2677.04,413.56,-8.31,-441.26,1.81,-34.54,0.56,110.83,-24.86,2464.71,-110.07,4370.13,2,24.1,-15.56,-0.43,315.08
292.38,-10820.6,1,12.02,-99.83,UK,4711.1,18.48,Very low,71.79,58.56,-306.72,5251.53,-151.08,-9.65,1719.91,2334.14,-895.22,-1942.7,1388.48,-5.4,-49,1.08,-25.9,3.5,88.64,-24.46,-10387.83,-715.11,2382.93,7,79.32,-9.7,-50.51,-8.93
271.89,-7104.81,3,14.98,-695.46,UK,4602.72,20.1,Very high,70.29,68.55,-90.9,3781.71,-44.04,-6.58,3622.93,2609.72,-1793.78,-1546.8,1335.38,8.22,-291.76,2.63,-28.52,5.4,131.36,-24.64,32007.3,-760.76,3398.16,4,42.89,-5.26,-26.65,405.24
255.42,-9325.52,2,5.86,-236.41,USA,3522.16,11.76,High,71.91,69.66,-113.28,4669.38,-177.21,-11.45,2849.08,1162.56,-1990.32,-2231.24,1480.04,30.24,255.2,5.44,-40.03,4.12,27.83,-28.56,-24974.61,-139.79,4717.35,8,55.7,-11.14,-34.48,-8.93
363.27,-14765.6,3,9.42,172.49,USA,5532.42,-7.14,Low,67.47,36.81,-254.4,4550.28,26.46,-8.42,-2911.58,1987.08,-1920.34,-1718.24,1264.9,-0.57,586.08,3,-28.31,114.6,113.9,-11.78,-10126.05,-561.17,4779.99,7,-10.75,4.06,-36.2,-8.93
280.95,-8131.01,2,4.06,18.52,Rest,6745.6,11.85,Medium,49.17,67.08,-230.02,4329,-65.91,-9.37,5212.68,1983.62,-2178.98,-1941.46,2110.78,-7.11,-621.14,1.77,-28.65,2.04,186.44,-25.36,-4966.47,-518.34,4634.7,6,53.21,-6.78,-31.61,-8.93
328.92,-11802.46,7,2.92,-244.58,Rest,2915.26,19.35,Very high,65.97,84.96,-185.16,4886.85,-119.31,-12.01,4863.78,1553.14,-1540.96,-1086.14,1890.48,5.13,-871.76,2.85,-39.22,0.18,64.97,-17.8,-392.16,2.34,2260.68,2,50.11,-3.28,-92.97,746.09
291.18,-10330.84,4,3.7,-129.61,Europe,4642.18,20.31,Medium,64.17,77.01,-245.56,4006.62,-19.44,-9.58,647.46,2238.9,-1310.1,-1642.62,722.18,15.36,-103.2,0.76,-26.66,5.24,103,-17.78,-43043.88,-215.14,5002.08,2,91.98,10.08,-77.71,249.07
357.96,-15793.69,7,0.34,200.25,Rest,3752.2,9.48,High,58.83,78.09,-270.7,1251.51,-37.74,-6.78,-2323.02,1844.02,-2454.34,-2503.68,1258.4,-14.85,-1895.36,7.48,-27.9,0.02,62.32,-6.96,3049.83,-19.55,5815.08,5,15,-6.88,-27.79,195.85
274.38,-10436.13,1,0.58,-517.68,Europe,4490.62,24.39,Very low,81.03,44.61,-161.92,7141.83,-83.46,-6.16,2628.07,1979.88,-1991.86,-1604.88,79.68,15.45,-946.3,15.81,-28.49,24.82,147.51,-23.06,-6884.13,-179.73,4261.29,4,76.4,-15.94,-61.25,-8.93
268.95,-14166.25,3,10.42,-183.71,Europe,4459.52,9.9,High,65.91,64.86,-302.98,4095.72,-47.19,-7.87,-1589.59,1783.62,-2048.36,-972.56,1272.6,-0.93,-302.86,4.73,-23.55,0.12,128.23,-21.14,-7498.35,-808.64,5671.44,7,48.6,-1.44,-14.67,-8.93
581.73,-13460.77,2,3.28,-515.36,Rest,4630.5,29.37,Medium,73.83,64.65,-232.5,4767.69,-59.91,-5.37,-1005.68,3287.94,-1041.38,-2936.92,1468.5,-15.81,-559.5,2.38,-29.15,0,91.89,-17.5,8066.85,279.64,4683.06,7,52.52,-1.24,-38.53,322.78
258.57,-8605.83,4,7.54,-708.93,Rest,3892.84,17.88,Very high,66.24,60.6,-207.66,5427.48,97.98,-8.66,-5327.65,1771.36,-2136.66,-1483.02,1560.24,1.95,-939.4,3.15,-31.54,1.66,162.64,-18.48,-45286.62,-188.87,5016.75,4,-10.04,0.76,-96.44,673
462.54,-13087.33,4,6.9,-145.22,USA,3511.6,21.75,Medium,74.85,65.88,-249.06,4907.37,-136.56,-6.37,3210.2,1902.58,-1077.02,-3779.02,890.34,2.88,-1700.68,8.17,-29.08,0.02,122.4,-24.86,-6362.7,59.03,4391.4,1,73.06,-15.98,-111.54,174.96
333.57,-12522.72,5,8.32,-65.61,UK,4386.34,13.59,Very high,72.72,65.04,-303.58,2529.66,-79.2,-12.61,-109.72,3167.86,-2161.68,-1598.64,-1005.7,1.2,331.12,2.26,-29.26,0.02,106.43,-31.04,9289.44,-39.7,4389.69,7,35.72,-8.66,-51.96,346.95
337.47,-10284.74,6,13.58,-168.01,Rest,4799.2,24.75,Low,62.91,112.62,-141.44,5301.48,6.12,-8.13,2086.22,1453.6,-1917.38,-1908.14,213.98,8.91,634.06,0.09,-31.67,0.02,136.29,-8.94,-437.37,-513.59,5004.24,3,28.2,-3.12,-67.71,737.44
286.29,-15422.92,3,4.96,-279.42,UK,3119.06,2.07,Low,72.33,57.51,-90.66,7933.74,-149.82,-7.59,3080.25,1979.8,-2049.92,-2503,-52.28,21.21,132.42,3.95,-31.7,73.48,99.89,-22.76,2058.66,-174.75,4363.56,4,47.95,-4.16,-56.04,-8.93
377.49,-9464.83,0,25.84,-10.51,USA,3396.16,17.04,Very low,70.53,64.11,-261.44,-376.05,61.71,-12.65,4212.96,3075.44,-2111.66,-2711.04,581.46,-5.28,157.88,3.04,-28.77,5.3,155.56,-29.96,-46.95,-541.7,3961.11,3,39.91,-4.96,-57.68,-8.93
209.67,-13121.25,6,8.3,-485.91,USA,4520.12,16.14,High,68.58,71.43,-280.06,3279,-102.3,-7.24,5656.88,1518.26,-2338.32,-1709.36,748.32,2.16,-596.24,7.8,-28.85,8157.2,110.8,-23.42,2260.68,262.13,2848.29,4,71.34,-1.74,-25.66,116.77
338.25,-9559.63,5,4.5,-47.88,Rest,5798.7,3.48,Low,67.32,55.95,-201.48,3903.39,-45.21,-8.75,-1742.66,1835.2,-1316.9,-866.18,510.82,-6.15,72.74,1.85,-29.91,7.48,117.44,-22.8,-873.87,-646.07,4946.34,9,101.18,-6.16,-26.92,-8.93
334.14,-6642.7,5,11.68,-265.75,UK,4394.36,18.48,Low,71.85,59.13,-230.54,5786.16,-44.34,-11.2,2421.45,1859.2,-1392.48,-1553.38,1903.76,19.65,-397.28,6.49,-29,0.1,101.64,-19.7,-14416.77,-75.78,4600.29,4,-54.46,0.96,-97.88,-8.93
394.95,-6551.19,7,2.42,-285.93,UK,4069.92,15.36,Medium,50.67,75.48,-127.1,4335.57,25.77,-12.31,-1056.98,2463.84,-900.22,-1985.58,514.6,1.14,-383.18,1.82,-30.91,47.84,61.34,-19.74,18103.44,-78.87,3435.87,4,79.37,3.22,-19.82,497.9
246.27,-2798.08,7,9.96,-457.87,Europe,5799.54,30.39,High,67.02,65.07,-289.14,3298.14,47.34,-9.53,553.99,2165.1,-1408.54,-1420.7,1201.44,-5.49,-467.28,2.26,-29.58,1.68,165.13,-26.76,2995.2,-597.81,4539.33,2,51.05,-7.72,-83.05,383.63
369.09,-16290.15,5,3.68,-669.84,UK,4126.74,3.24,Medium,84.84,64.35,-195.02,1929.66,-97.35,-11.48,5004.51,1788.74,-1777.5,-2928.52,974.82,0.78,-1942,2.28,-28.95,0.22,150.48,-27.48,-4756.14,-466.94,4554.69,4,58.71,-7.88,-58.75,173.11
342.03,-13060.24,5,10.34,-250.46,Rest,3505.74,8.55,Very high,64.77,52.32,-196.6,4583.61,-55.2,-8.08,4970.4,1883.34,-833.78,-3003.62,1104.2,9.12,102.5,2.7,-29.16,0.12,108.13,-20.78,-10265.88,-618.99,5390.4,2,36.5,-2.28,9.84,677.89
352.89,-14292.67,4,7.82,41.99,Rest,4193.76,1.44,Very high,68.31,65.13,-146.62,4870.98,-51.06,-4.75,4272.85,1327.64,-1815.34,-1606.46,1208.22,-2.43,-1045.92,2.06,-30.48,0.1,116.15,-25.28,4101.6,-652.32,3645.33,4,13.67,-20.54,-71.92,320.69
260.25,-6671.02,3,13.34,-646.54,USA,4501.5,12.33,Very high,71.4,67.65,-159.62,4195.56,-36.06,-1.83,3207.25,2517.66,-1704.64,-1922.12,821.08,4.32,-547.1,4.94,-27.76,0.04,128.84,-18,-9848.13,-368.33,5416.5,4,1.9,-7.44,-3.06,79.85
191.82,-13641.71,5,2.06,-921.61,USA,4553.26,16.26,Very low,68.04,60.03,-144.96,3612.93,-161.19,-7.12,1921.76,1376.4,-2415.62,-2674.18,663.46,-5.49,-499.16,4.9,-37.85,29.18,129.95,-27.44,13216.53,169.87,4752.24,3,68.49,1.28,-46.32,119.4
155.55,-7563.76,7,5.74,-299.36,Europe,5681.54,20.28,Very high,61.32,69,-156.68,4464.84,-126.78,-4.92,6723.96,1991.18,-1313.66,-1258.9,1905.34,15.9,-1096.72,4.74,-24.02,12.34,117.73,-25.8,17523.96,-370.48,4494.45,5,72.37,-3.56,-8.67,143.5
265.17,-12027.4,4,14.62,-134.99,UK,4968,-2.79,Medium,64.68,70.14,-104.84,4703.64,-167.88,-5.84,2990.38,724.54,-1269.14,-2067.24,506.32,9.03,343,3.27,-12.07,783.18,83.9,-25.52,-13275.96,-223.3,5106.63,5,55.3,-6.96,-23.44,-8.93
-18.42,-9919.63,3,13.26,-589.16,USA,5040.22,18.12,Very low,90.15,63.42,-194.56,4897.02,-139.83,-6.72,-3201.95,2921.32,-27.3,-1461.4,1289.04,2.34,77.94,6.05,-26.34,0.06,170.2,-22.94,1534.68,-831.26,5267.01,7,86.37,6,-31.11,-8.93
314.19,-10349.74,4,1.98,1.92,Rest,4037.92,14.85,Low,81.66,88.68,-182.64,3364.05,-150.69,-7.13,1305.5,2776.56,-1436.28,-1337.72,238.72,15.93,578.58,0.58,-29.67,0.1,87.06,-18.52,4987.32,176.94,5129.88,5,44.06,-13.82,-76.01,318.55
295.89,-8743.54,3,6.34,-76.25,Europe,4472.36,9.27,Low,80.04,72.48,-210.02,6047.91,-84.3,-7.96,-302.58,251.12,-2313.18,-2684.28,-304.4,-7.98,-251,1.76,-31.59,98.66,115.74,-27.08,-1098.39,-455.02,4257.3,6,73.72,8.56,-41.56,-7.04
170.58,-13459.19,6,2.64,62.9,USA,3547.28,15.93,High,69.81,63.57,-130.8,4438.62,-218.01,-4.82,353.76,3040.72,-2215.04,-1884.72,1425.96,-6.66,-565.72,0.48,-30.64,0.74,169.91,-23.34,-1012.38,-710.48,2844.9,0,50.15,0.64,-42.1,630.49
71.85,-9540.4,11,6.4,-399.35,UK,3705.06,20.37,Low,64.11,56.49,-187.22,4740.57,-68.82,-9.15,-3334.81,1996.52,70.1,-1449.3,951.6,4.14,-158.78,7.67,-25.25,1.6,134.1,-11.8,-649.77,-159.85,3545.16,4,58.04,3.9,-33.57,461.78
450.66,-12059.98,6,4.22,-647.22,USA,5043.1,6.36,Very high,58.29,98.52,-48.2,3951.27,-146.4,-9.78,3583.05,980.02,-2452.06,-1071.6,341.16,-11.73,-1362.16,2.38,-29.17,8.66,87.71,-47.86,24686.88,-45.5,3663.69,1,32.89,0.54,-97.98,423.72
382.92,-11524.15,7,18.84,-496.06,USA,4409.2,9.99,Very low,76.89,68.04,-191.58,4279.5,-120.93,-4.76,-600.09,2643.72,-2410.04,-1659.4,1211.48,-1.56,-98.3,9.3,-33.6,0.62,75.21,-34.36,2916.18,-9.18,4259.61,3,32.34,-0.1,-10.16,-8.93
100.77,-8631.36,5,14.2,-165.52,Europe,2807.66,27.93,Medium,81.12,64.83,-134.42,3025.38,59.19,-5.04,6678.85,2152.18,-1350.42,-2761.78,745.42,3.96,-554.18,2.64,-29.88,11.86,56.64,-23.12,2413.98,-355.9,5732.22,5,24.45,3.94,-58.85,134.82
435.03,-10841.6,5,14.94,-445.52,Europe,3609.16,22.5,Very low,77.61,63.24,-227.44,2370.36,-50.79,-16.15,2167.47,2098.8,-1408.86,-2255.16,1422.86,12.9,344.7,3.9,-35.31,1.1,103.18,-23.06,-12156,-356.92,4731.96,2,64.89,-4.4,-10.36,116.38
