F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
8938.86,0,3687.88,-10.524,9.37767,0,12.867,-14.013,1.72,-1651.78,2874.63,-7.4188,16.125,-39.451,-3053.12,-89272.74,-11.793,6195.44,6.756,33.08,True
8932.26,1,4252.38,-9.0626,9.7599,1,14.295,-11.6055,1.72,-1389.35,3767.87,-13.156,14.6964,-36.8938,-888.9,-89151,-8.1132,6335.24,1.95534,,False
8111.66,1,3933.88,-9.9458,12.975,0,22.947,-11.5422,0.72,-1975.48,4607.33,-8.0664,14.6268,-42.424,-3114.472,-89241.836,-7.24962,6833.592,5.553,,False
8114.46,0,2228.78,-8.65232,9.52164,1,14.304,-11.7375,0.72,-2147.38,3933.93,-8.156,14.3682,-46.98,-3705.5,-89337.32,-8.4873,6466.24,2.4426,,False
8185.26,0,3686.78,-11.594,11.4342,0,14.868,-12.3627,0.72,-1477.489,3615.93,-7.8674,13.5369,-38.952,-3153.64,-89231.62,-10.146,6902.18,7.911,,False
11734.86,0,4007.48,-9.537,10.0272,1,10.7481,-12.7119,0.72,-1610.28,4075.23,-8.2768,12.8892,-37.655,-2927.86,-89202.16,-8.7792,8540.44,5.622,,False
9467.66,1,3306.08,-9.1776,14.673,1,10.7448,-12.7752,1.72,-1347.38,3636.09,-10.296,12.684,-36.5762,-3123.088,-89388.64,-7.20027,7361.04,5.694,,False
5388.86,1,3758.85,-10.942,12.876,0,20.238,-16.014,0.72,-1490.992,3776.37,-8.7446,12.52425,-37.352,-3253.62,-89288.58,-13.299,6553.24,2.925,32.14,True
9047.66,0,4027.88,-8.9938,12.852,0,11.4891,-18.744,1.72,-1505.99,4984.93,-7.4326,12.8733,-40.057,-2806.7,-89264.34,-7.40355,5625.04,2.4831,30.14,True
8804.06,0,3862.72,-12.894,9.42369,1,12.6528,-12.3408,1.72,-1704.98,4076.23,-9.0176,14.5368,-38.103,-1537.9,-89344.18,-9.2793,6993.46,1.95375,,True
8342.04,0,3852.11,-12.086,12.1449,1,11.076,-14.34,0.72,-1581,7626.93,-7.35134,19.035,-43.742,-3105.436,-89255.624,-9.9021,4753.04,5.709,32.96,True
8742.06,0,3042.78,-8.828,10.5726,1,12.1545,-23.337,1.72,-1497.61,3693.38,-8.7116,15.843,-46.44,-3094.554,-89218.902,-8.9871,7458.64,6.816,,True
8333.58,0,3768.3,-11.656,11.1942,0,10.6692,-11.2878,1.72,-1982.18,4914.93,-7.418,13.3986,-37.926,-3137.18,-89261.32,-7.31265,6144.04,4.5765,,False
8805.66,1,4308.48,-9.1288,12.0219,0,12.3711,-13.0206,1.72,-1645.98,4996.93,-7.5596,15.651,-51.34,-2942.4,-89039.12,-8.0997,5877.04,5.337,31.24,True
8646.88,1,3789.716,-9.2912,10.6119,1,10.7091,-11.7048,1.72,-1194.38,4031.63,-7.5388,14.4627,-48.02,-3060.14,-89185.78,-8.3961,8021.04,6.36,,False
12500.86,1,3928.28,-9.864,9.6783,0,12.6933,-13.965,0.72,-1428.21,3790.29,-10.898,12.49377,-38.992,-2897.3,-89218.662,-7.4454,6634.64,3.9621,31.52,False
8147.66,1,3640.68,-10.494,9.5652,0,12.3981,-12.6555,0.72,-1489.83,3768.18,-7.615,14.1309,-39.663,-3165.7,-89259.16,-7.36518,7070.64,7.302,,False
8655.66,0,3716.95,-9.6638,13.866,0,11.4375,-12.072,0.72,-1670.68,3684.22,-9.616,22.392,-46.66,-1621.9,-89237.917,-8.3571,6221.84,1.9869,,True
10134.66,0,3598.58,-9.947,9.262008,0,13.023,-14.619,1.72,-1614.98,3657.49,-10.318,13.0479,-41.398,-3063.06,-89159.3,-7.8135,6011.24,3.6051,32.7,True
8457.934,0,3763.72,-10.2824,10.1283,1,21.093,-12.1596,0.72,-1781.18,3856.53,-10.232,16.845,-46.65,-3289.82,-89306.9,-7.18125,6868.02,1.9821,,False
8444.394,0,3819.83,-12.414,11.1033,1,13.887,-12.0195,1.72,-1326.78,3855.63,-8.2328,15.492,-47.4,-3079.56,-89270,-7.4718,6323.64,8.832,,False
8474,0,3807.482,-13.228,11.0511,1,12.6753,-12.8679,0.72,-1671.18,4859.93,-7.4932,22.095,-36.7511,-3073.56,-89280.56,-7.2729,6280.44,4.74,32.24,True
8577.54,0,4039.48,-9.2536,10.0251,0,11.0088,-15.009,0.72,-1595.48,3852.73,-11.408,23.208,-44.199,-2816.5,-89312.88,-7.20144,7581.84,3.3144,28.12,False
8752.26,1,3969.28,-9.4862,16.473,1,10.6032,-16.554,1.72,-1606.48,3908.63,-11.456,14.6394,-43.211,-3069.58,-89234.212,-8.6013,10475.04,8.718,31.34,True
8726.86,1,3777.75,-10.4468,11.3955,0,10.8894,-11.4762,0.72,-2203.38,3800.51,-9.744,16.326,-42.487,-2972.94,-89181.5,-13.242,4899.04,3.3675,31.4,True
8246.66,1,3352.28,-9.1614,10.7322,0,11.4864,-11.1669,1.72,-1307.78,3515.83,-8.0532,13.2198,-44.156,-3293.18,-89238.658,-7.31244,5991.04,2.8071,29.02,False
8417,0,3859.17,-10.652,11.3997,1,17.64,-12.4503,1.72,-1840.48,6075.93,-7.4968,16.341,-51.83,-3083.12,-89172.06,-7.9206,6884.3,3.0654,32.8,True
8445.794,0,3674.68,-10.3766,11.8104,1,10.5021,-12.0147,1.72,-1350.98,3712.82,-8.0432,20.301,-43.218,-3340.5,-89279.48,-7.32783,9535.04,2.1882,,False
9357.86,0,3844.79,-14.032,12.0789,0,14.79,-18.231,1.72,-1524.72,4059.03,-8.1848,13.6074,-38.773,-2097.1,-89199.98,-10.0317,6355.04,2.2185,,True
9051.86,1,3243.98,-9.0064,9.3609,1,15.825,-14.247,0.72,-1507.37,3616.13,-11.602,15.342,-36.1912,-2388.5,-89186.94,-8.6256,6372.84,2.0739,27.92,False
8920.06,1,3829.98,-15.444,10.1952,0,17.337,-15.138,1.72,-1599.18,5457.93,-7.5288,14.4306,-47.91,-2534.3,-89294.12,-7.5468,6880.6,2.3883,31.78,True
8800.46,0,3579.08,-9.3716,10.0485,1,22.896,-11.082,0.72,-1235.78,3680.84,-9.78,15.504,-37.484,-3054.38,-89258.66,-7.8705,6897.14,5.454,28.02,False
8850.26,1,3887.48,-10.756,12.834,0,17.094,-13.314,0.72,-1618.38,4071.43,-7.8616,16.683,-42.74,-2970.1,-89253.682,-7.25241,6572.44,6.294,,True
7167.66,0,3880.84,-10.918,14.073,1,11.3505,-12.5562,1.72,-1439.17,6730.93,-7.36772,12.53577,-51.65,-2828.9,-88888.7,-7.8393,6965.48,2.2611,28.14,False
8235.06,1,3439.68,-9.4578,10.5246,1,11.5755,-12.7677,1.72,-1551.4,3667.6,-8.0666,14.0586,-36.43,-4584.7,-89230.228,-7.6761,6634.24,1.91145,28.62,False
8057.26,1,3908.58,-9.7132,12.594,0,12.165,-15.147,0.72,-1571.59,4159.33,-8.7464,13.9473,-48.98,-3159.2,-89199.94,-7.29978,6808.5,2.5902,,False
14800.86,1,3797.337,-10.387,12.618,1,10.7361,-16.131,0.72,-1511.46,3738.471,-10.242,12.43473,-40.037,-3065.82,-89322.02,-7.19445,3383.04,9.726,,False
8191.06,1,3336.38,-8.6832,9.31311,0,14.658,-10.95372,0.72,-1028.18,5406.93,-7.31266,13.6629,-36.6885,-3121.982,-89264.72,-7.149072,7006.94,7.107,,False
8243.66,0,3915.08,-9.8842,14.7,0,10.485,-12.3864,1.72,-1262.48,5481.93,-7.3428,15.759,-36.05758,-2809.7,-89091.84,-7.7805,411.04,2.0349,,True
12004.86,1,3645.58,-10.119,11.7966,1,16.224,-12.8169,1.72,-1562.58,3716.21,-10.688,12.50247,-53.38,-3099.75,-88961.9,-8.2707,6910.54,7.62,31.92,True
7469.06,0,3899.88,-13.348,10.0548,1,10.4886,-15.318,1.72,-1485.732,5624.93,-7.5908,12.7665,-38.174,-3006.92,-89327.48,-8.8089,553.04,5.424,,False
11702.86,1,3931.18,-11.028,13.917,1,12.3267,-11.3838,1.72,-2261.28,6450.93,-7.38078,12.7671,-37.006,-3006.36,-89224.992,-10.428,6078.84,8.43,31.36,True
7942.06,1,3642.38,-9.9512,9.5853,0,13.341,-11.9409,0.72,-1446.35,3757.69,-11.896,13.5399,-48.89,-3638.3,-89287.84,-8.0121,7029.1,2.2059,,False
8801.86,1,3779.07,-9.588,12.141,0,12.5424,-12.7311,1.72,-1368.18,3880.13,-7.5732,12.6951,-36.5829,-3059.52,-89236.827,-7.144041,6538.24,4.5852,,False
8379.6,1,3782.74,-13.556,12.852,1,16.626,-12.8046,0.72,-1526.77,3800.49,-8.8444,18.63,-42.318,-3117.438,-89235.239,-10.89,6500.84,10.404,34.24,True
8546.34,0,3646.48,-10.77,10.4805,0,10.6914,-11.2821,0.72,-2088.08,3713.28,-11.272,22.794,-41.417,-3109.772,-89236.645,-7.17261,8466.24,11.382,,False
9230.26,1,3753.86,-10.1826,10.0152,1,10.7514,-11.1816,1.72,-2085.48,3739.16,-12.764,13.7064,-45.272,-2961.46,-89577.5,-7.145799,4611.04,3.3507,,True
8302.5,1,3873.9,-11.416,10.0656,1,12.2292,-11.8689,0.72,-1744.28,5865.93,-7.4462,14.2068,-55.39,-3050.88,-89161.7,-9.3444,5866.24,4.326,,True
8342.4,1,3582.48,-10.2022,18.189,1,11.7663,-12.4764,1.72,-2103.58,3858.83,-9.998,21.003,-63.59,-3393.1,-89221.284,-7.15254,6181.04,3.9555,,True
8380.98,0,3756.45,-14.288,11.4705,1,17.211,-10.88499,0.72,-5161.68,4134.63,-7.9164,18.189,-40.572,-3318.9,-89013.1,-7.1400068,6735.8,3.3579,,True
8829.46,1,3496.08,-9.1644,9.3024,1,14.445,-10.97877,0.72,-2979.68,3654.59,-8.0782,14.6229,-66.19,-3055.14,-89237.807,-7.569,6423.84,2.7291,31.6,True
9068.86,0,3885.03,-9.981,9.30855,0,10.6377,-12.1857,1.72,-1290.68,3819.12,-8.7876,14.7351,-40.257,-2152.3,-89274.84,-16.359,9423.04,2.2944,,False
8513.24,1,4004.68,-9.0606,9.8307,0,12.396,-11.0913,0.72,-2980.68,8784.93,-7.30674,18.684,-78.45,-3039.76,-89248.626,-11.133,6600.24,4.2063,28.04,False
12818.86,1,3754.97,-9.5376,10.1238,1,11.5455,-11.9064,1.72,-1351.48,3761.1,-8.6592,12.4767,-44.749,-3037.1,-89212.48,-11.883,7304.84,5.691,,False
8321.54,0,3691.48,-10.3608,13.446,1,11.3412,-16.398,0.72,-1473.841,3726.225,-14.548,18.042,-40.56,-3389.1,-89410.44,-8.6556,4715.04,2.5725,36.24,True
10676.86,1,4573.18,-8.7914,10.9014,0,10.6461,-10.90383,0.72,-1583.88,3972.73,-8.0294,12.9228,-40.862,-2104.1,-89386.86,-7.4478,2999.04,2.3262,,True
8075.86,1,3695.78,-12.56,17.535,1,11.2053,-12.6093,1.72,-1400.79,3579.93,-9.406,14.1585,-52.6,-3451.7,-89239.406,-9.5205,4647.04,2.8485,,False
8366.56,1,3813.4,-13.958,11.3235,0,12.1263,-12.2763,0.72,-1278.78,3859.83,-8.8032,21.777,-39.69,-3090.672,-81802.3,-8.1291,5900.04,1.86801,33.18,True
8430.32,1,3831.85,-14.416,9.9654,1,10.4772,-11.1924,0.72,-2466.28,4639.43,-7.8556,21.399,-45.908,-3064.42,-89176.38,-7.4526,1721.04,4.3206,,False
11556.86,0,3683.98,-10.3842,9.33147,0,14.349,-12.8832,1.72,-1697.58,3450.43,-7.9336,12.8505,-48.99,-2452.3,-89210.14,-7.4577,6409.84,2.0892,,True
8429.06,0,4028.28,-9.09,9.7554,1,10.9695,-13.806,0.72,-1652.78,4365.13,-8.283,19.62,-43.52,-3092.872,-89218.374,-9.3408,7415.44,5.742,29.48,False
9063.66,0,3723.52,-11.296,12.633,0,20.619,-16.212,1.72,-1461.49,3458.13,-8.4898,14.484,-37.455,-2317.9,-89094.08,-9.4869,6692.06,2.0112,,True
8339.06,0,3921.28,-10.666,10.9149,0,13.827,-12.2829,1.72,-1429.47,3909.03,-10.674,15.561,-43.437,-3037.74,-89212.92,-7.15416,6968.64,4.746,31,True
13778.86,1,3702.96,-11.946,14.85,1,10.32813,-12.4152,1.72,-1417.73,3474.53,-8.572,12.49623,-60.23,-3009.46,-89266.86,-7.7988,6579.84,2.8347,30.96,False
8308.54,0,3893.33,-11.452,11.5896,0,15.561,-10.97208,0.72,-2305.78,3875.43,-12.902,16.092,-38.486,-3049.26,-89246.834,-9.372,6991.08,3.7389,32.2,False
11330.86,1,4840.78,-8.62642,10.0191,0,17.826,-12.5496,1.72,-1577.99,4481.83,-7.7374,12.6804,-48.08,-3005.66,-89393.46,-11.688,6966.98,6.324,,True
8896.46,1,3740.75,-13.58,11.76,0,15.525,-12.0027,0.72,-1985.78,3772.76,-8.212,15.474,-46.61,-3097.22,-89239.422,-10.1382,7029.3,8.598,32.2,False
8695.46,1,3761.78,-13.408,11.7825,0,10.46691,-15.945,1.72,-1479.469,3476.43,-7.7714,18.039,-37.687,-2884.7,-89275.78,-7.26954,8258.84,2.8689,29.66,False
9062.86,0,3978.18,-9.6834,11.4141,1,10.41012,-15.711,1.72,-1613.78,4470.43,-8.1684,12.7536,-36.8974,-3071.98,-89256.44,-9.4995,6717.36,8.022,,True
8630.16,0,4020.58,-10.3354,10.4034,0,10.5705,-12.9285,0.72,-1657.68,3825.13,-13.616,18.939,-43.903,-2965.88,-89128.68,-7.3398,2741.04,6.333,,True
8505.5,0,3740.35,-12.918,10.623,0,16.506,-13.3125,0.72,-1474.851,3522.83,-7.8986,16.869,-48.73,-3189.84,-89255.806,-8.9436,6713.68,2.5584,33.92,True
7915.26,0,3898.45,-9.5516,10.3263,1,11.6622,-10.88238,0.72,-1004.78,4193.83,-8.057,13.0986,-36.2725,-3082.06,-89259.78,-7.148055,6796,4.4442,29.6,False
10362.66,1,4034.48,-9.1178,16.53,0,10.593,-12.264,0.72,-1344.08,3876.23,-8.522,13.0083,-47.49,-2192.3,-89084.16,-7.9203,9091.04,2.3034,,False
7816.26,1,3591.48,-9.1514,11.0595,0,10.7961,-14.058,0.72,-1426.54,3835.03,-8.9682,13.4409,-50.14,-3199,-89282.98,-10.674,8092.04,3.8919,,False
8704.46,0,3827.03,-13.362,11.3064,0,10.7832,-18.159,0.72,-1559.8,3824.8,-12.564,16.518,-48.89,-2937.78,-89419.26,-7.19463,7072.64,3.7488,,False
7868.46,1,3704.41,-9.7054,10.9785,0,15.942,-11.3841,0.72,-1552.66,3762.03,-10.39,13.3578,-58.96,-3155.52,-89304.14,-7.1400164,6485.84,5.127,30.9,True
8879.46,1,3825.92,-15.696,9.6705,1,11.0319,-13.6116,0.72,-1419.17,3817.75,-10.17,15.639,-43.604,-2689.5,-89292.9,-8.1303,8012.84,3.1323,,False
8508.04,0,4568.28,-9.015,9.255114,0,10.9473,-16.041,0.72,-1603.28,4199.63,-9.0476,17.028,-57.51,-2067.9,-89306.36,-7.29159,5233.84,2.0502,32.86,True
8005.66,1,3553.88,-8.9296,10.6707,0,10.6758,-11.1681,1.72,-1770.28,3767.44,-9.564,13.0137,-67.04,-3129.7,-89191.18,-7.7088,2647.04,6.231,,True
8669.86,1,3717.01,-10.468,16.527,0,15.033,-21.663,1.72,-1525.14,3734.0789,-7.9602,15.867,-99.35,-3088.218,-89351.56,-11.034,6461.64,5.607,,True
14156.86,0,3358.48,-8.9792,13.083,1,17.817,-12.111,0.72,-1848.98,3685.59,-9.568,12.46509,-38.305,-3054.68,-89227.72,-8.5395,6562.24,3.3894,,True
7738.06,1,3980.98,-9.9886,10.4406,1,10.3584,-11.3778,1.72,-1183.68,5414.93,-7.4864,13.6686,-47.99,-3097.18,-89259.62,-9.0687,-4180.96,14.979,28.68,False
8376.76,0,3565.98,-9.2902,11.6388,0,10.8735,-17.298,1.72,-1464.02,3449.03,-7.6342,14.9007,-40.044,-3118.836,-89205.02,-16.011,4147.04,8.91,,True
8232.46,1,4124.58,-9.85,9.618,0,12.4422,-11.7852,0.72,-1429.53,4055.63,-10.18,17.151,-37.626,-3068.76,-89261.6,-7.6185,7225.44,6.501,,False
9919.86,0,3735.92,-8.6394,9.7953,1,10.866,-12.1818,0.72,-1657.28,3725.205,-8.5888,13.0881,-38.008,-3019.24,-89113.02,-7.8393,3303.04,5.553,32.5,True
8751.06,0,3701.56,-10.0252,14.742,1,15.906,-16.608,1.72,-1616.38,3869.83,-8.3862,17.574,-40.183,-3062.26,-89262.32,-8.3757,6853.538,6.348,36.92,True
7887.66,0,4305.48,-8.8816,9.6606,1,11.8509,-11.6361,0.72,-2026.78,4979.93,-7.8274,12.9444,-41.854,-3085.476,-89311.62,-7.169664,7061.84,4.6143,29.18,False
8500.94,0,3744.77,-10.896,12.969,1,11.9382,-15.495,0.72,-1438.82,3698.19,-7.7656,25.509,-37.0175,-3059.66,-89515.5,-9.8409,7341.44,4.872,30.34,False
13156.86,0,3415.48,-9.4204,11.2578,0,18.876,-11.9205,0.72,-1868.28,3610.83,-7.559,12.56274,-40.157,-3104.0464,-89261.64,-7.4874,7065.84,10.188,29.16,False
8394.08,1,3549.88,-8.63874,13.245,0,17.061,-13.2177,1.72,-1421.76,3793.92,-10.092,20.331,-43.022,-3121.704,-89207.26,-7.169085,6770.92,4.941,32.5,False
8452.8999,0,3707.91,-11.112,10.8825,1,14.082,-14.952,0.72,-1457.99,3584.13,-7.4796,18.153,-38.191,-3181.9,-89190.6,-10.0737,6932.5,3.1659,,False
7715.86,0,4463.38,-8.753,9.5886,1,11.5263,-19.194,1.72,-1455.52,3806,-12.906,13.7085,-55.77,-3098.504,-89267.68,-7.162362,5540.04,5.088,27.9,False
8634.98,1,4096.88,-9.2166,10.6842,0,11.2293,-15.753,1.72,-1587.08,4519.33,-7.8194,17.556,-45.747,-2620.3,-90940.1,-7.641,5745.04,2.5269,32.88,True
8497.28,1,4403.28,-9.028,9.6348,0,12.5784,-13.137,1.72,-1729.58,4299.43,-8.5064,15.615,-41.784,-2408.1,-89254.726,-7.31043,6150.24,2.1072,,True
8835.06,1,3887.04,-11.952,13.692,1,10.9815,-12.5937,0.72,-1266.48,4127.93,-7.9624,18.018,-40.142,-2939.42,-89220.15,-8.3967,10445.04,7.131,,False
11024.86,0,3841.16,-11.656,13.689,0,10.8813,-15.051,1.72,-1580.97,4043.33,-7.6448,13.0152,-41.554,-2519.9,-89244.03,-8.3802,3935.04,2.6991,30.98,True
9380.86,1,3896.04,-11.034,9.6345,1,18.804,-15.237,0.72,-1606.38,7337.93,-7.38622,12.939,-54.33,-2858.1,-89261.38,-13.026,6861.166,3.0117,30.5,True
8337.34,0,4568.68,-9.0352,10.6014,0,10.4949,-17.436,1.72,-1439.46,4362.53,-7.9804,13.4301,-43.741,-2932.76,-89315.8,-7.17861,73.04,4.3866,30.52,True
8081.26,1,3767.02,-15.036,10.4739,1,13.275,-11.1156,0.72,-2324.58,3849.83,-8.4972,16.572,-42.132,-3522.9,-89267.6,-8.2596,5680.24,2.9364,,True
9088.86,0,3778.72,-16.102,10.0812,1,12.4509,-12.8232,0.72,-1709.08,3900.33,-7.7266,14.346,-37.923,-3088.47,-89244.95,-7.27575,6937.52,12.846,30,False
8404.42,0,3810.15,-15.254,14.712,0,10.7337,-17.52,1.72,-1485.742,3923.23,-8.4498,14.457,-46.3,-2677.1,-89256.56,-15.267,3781.04,1.95456,,True
8142.46,1,3865.51,-12.134,10.7919,1,12.2676,-12.4227,1.72,-1731.98,4335.53,-8.5138,12.8289,-44.214,-3039.42,-89280.8,-7.147014,7284.44,3.8658,34.38,True
9491.26,1,3694.38,-10.2902,10.6941,0,10.40718,-12.6474,0.72,-1648.58,3549.93,-7.6476,13.1586,-60.3,-3074.08,-89260.12,-7.24884,327.04,4.845,,True
8386.72,1,3942.18,-9.994,9.7032,1,11.3514,-11.0973,0.72,-2323.98,3954.83,-9.844,20.199,-42.662,-3049.3,-89211.64,-7.152555,5227.24,3.0489,,True
8462.492,1,3754.96,-11.01,10.6545,0,11.3496,-14.997,1.72,-1612.98,4105.53,-7.9884,14.7378,-53.54,-3142.26,-89292.88,-10.182,6209.24,4.5,33.44,True
8346.24,0,3906.08,-10.0466,11.904,1,14.28,-13.38,0.72,-1550.7,5871.93,-7.4936,16.056,-68.55,-3091.572,-89255.5,-7.8186,7032.14,6.864,,False
10546.86,0,4158.68,-9.1072,9.4596,1,11.9955,-11.4879,1.72,-1383.48,3985.13,-7.9468,12.7869,-38.259,-2169.5,-89273.82,-11.001,5859.04,2.2719,,False
10066.26,1,4923.78,-8.60064,11.9079,0,12.4989,-10.91235,1.72,-3933.68,3969.83,-8.479,13.1724,-41.186,-2963.4,-89252.052,-7.169967,6016.64,5.046,31,True
9113.46,1,3926.38,-9.2858,15.918,0,13.491,-14.367,1.72,-1531.94,3787.33,-8.9818,15.18,-37.344,-2927.02,-89249.884,-8.1687,6610.24,5.07,,False
6104.86,0,2393.78,-8.64782,10.6572,0,10.6266,-13.5066,1.72,-1704.38,3846.33,-8.9366,12.6894,-43.724,-3429.9,-89245.44,-9.4605,1873.04,3.1413,,True
8852.06,1,3599.98,-9.3694,12.48,0,10.9971,-12.4719,0.72,-1390.11,3569.33,-8.1974,14.7633,-44.333,-3085.512,-89811.7,-8.0106,6968.02,11.55,,False
8357.82,1,4327.48,-9.4188,12.2013,0,10.33362,-13.2492,0.72,-1639.08,5025.93,-7.867,15.405,-40.63,-2961.54,-89244.452,-11.127,-7252.96,4.2018,,True
13478.86,1,4029.98,-9.3986,12.0072,1,13.44,-15.834,1.72,-1425.21,3795,-11.09,12.627,-38.349,-2816.3,-89228.342,-15.279,7430.24,4.1691,31.44,False
9794.66,1,3399.68,-9.1432,13.14,0,16.176,-14.484,1.72,-1572.33,3714.1,-9.1414,12.9615,-38.671,-3101.574,-89335.82,-7.4064,6894.56,5.64,,True
18500.86,1,3492.58,-8.9962,11.7258,1,13.53,-12.0207,1.72,-1665.58,3687.7,-9.614,12.4989,-37.189,-1271.9,-89206.16,-7.6749,7142.84,1.92468,26.28,False
8868.06,0,3730.21,-11.246,11.4624,0,12.6963,-14.103,1.72,-1548.46,3490.83,-8.6322,16.761,-64.15,-2990.4,-89252.148,-7.1400893,5765.44,4.803,30.98,True
8364.42,0,3570.68,-9.152,12.69,0,12.276,-12.6105,1.72,-1389.04,4474.03,-7.3309,16.692,-45.48,-3202.8,-89226.602,-7.156953,7116.24,3.0345,27.58,False
8111.06,1,3504.58,-9.0884,10.7574,1,13.0281,-10.94988,0.72,-2353.88,4573.43,-7.5988,13.6245,-39.972,-3143.72,-89220.018,-10.845,7484.84,8.226,33.88,True
8725.46,1,3687.38,-10.342,10.9401,1,12.1413,-11.6139,0.72,-1005.08,3509.83,-8.4322,13.6425,-38.264,-3059.78,-89177.48,-7.5873,6458.44,3.2331,31.08,False
9426.26,0,3718.38,-11.578,11.0067,1,13.53,-11.1387,1.72,-1164.98,3704.56,-11.654,12.861,-53.96,-3049.84,-89372.54,-7.1419035,7028.34,2.0937,,True
9279.66,1,3747.19,-12.998,13.251,1,11.88,-13.971,1.72,-1664.78,3707.63,-9.332,13.2195,-36.7185,-3109.396,-88420.3,-7.9287,5462.24,3.8286,,True
8170.86,1,3786.73,-10.734,9.6294,1,16.98,-16.404,0.72,-1472.52,3921.93,-8.3182,14.9958,-54.09,-3553.5,-89475.5,-7.21335,6638.64,1.94934,,False
8430.92,0,4383.18,-9.0036,11.3604,0,10.7586,-12.1503,0.72,-1732.28,3908.33,-12.222,24.375,-40.764,-2958.88,-89261.48,-11.415,8746.84,2.9754,30.16,False
7752.06,1,3935.08,-10.544,11.7816,0,12.3939,-14.061,0.72,-1636.08,5214.93,-7.7096,13.4232,-58.24,-3095.962,-89212.08,-7.15686,5934.44,5.238,30.3,True
9298.86,1,4388.18,-8.7712,11.9448,0,10.5834,-11.6616,0.72,-2153.48,3767.84,-16.33,14.2206,-46.76,-2605.7,-89201.14,-11.631,995.04,2.7501,,True
8916.06,0,4039.98,-9.4512,9.9564,1,10.989,-14.415,0.72,-1575.16,4830.93,-7.6648,15.0381,-43.313,-3036.66,-89289.7,-7.5504,7682.64,9.207,28.1,False
8255.58,1,3693.18,-10.968,12.474,1,10.44744,-11.7465,0.72,-1424.41,3628.13,-8.8386,15.558,-41.604,-3172.84,-89376.54,-7.17909,-3338.96,5.688,26.92,False
8246.66,0,3215.68,-8.9624,13.494,1,12.0792,-14.58,1.72,-1587.28,3840.23,-9.1706,16.257,-37.168,-3168.42,-89233.746,-7.42137,6846.142,8.646,29.98,True
8576.98,1,3053.48,-9.0652,14.025,0,16.254,-15.096,1.72,-1441.29,3040.53,-7.8394,18.78,-40.908,-3134.14,-89243.486,-7.40535,6870.86,4.1616,30.36,False
8392.58,0,4722.38,-8.6946,14.46,1,11.0274,-16.227,0.72,-1473.56,4331.53,-7.8704,18.249,-69.68,-3074.34,-89252.044,-9.3537,4801.04,7.596,32.82,True
8881.66,0,3781.32,-12.414,10.8399,0,11.5623,-11.1078,1.72,-1812.88,3640.42,-8.213,16.215,-60.63,-3007.56,-89076.76,-7.5846,6148.44,5.913,34.36,True
8180.46,0,3775.16,-16.01,13.728,1,23.526,-13.3158,1.72,-1620.88,3817.93,-8.9356,14.5962,-51.48,-3717.1,-89073.22,-7.584,6689.5,2.1312,,True
8455.622,1,4016.88,-10.644,9.5967,1,10.803,-23.532,1.72,-1526.05,4517.53,-8.2902,13.8195,-43.888,-2971.4,-89259.52,-21.234,3503.04,4.5615,,True
8542.02,1,3751.89,-10.714,10.5792,0,14.721,-11.2398,1.72,-2167.28,3839.63,-10.15,13.5141,-36.11691,-3130.48,-89246.244,-7.148688,6973.24,4.0956,,True
8443.938,1,3641.18,-10.756,13.314,1,13.695,-11.4288,1.72,-1526.91,3677.84,-11.572,21.72,-45.865,-3654.9,-89220.378,-10.0077,6369.24,2.1153,29.66,False
8265.62,1,2210.78,-8.57498,11.6922,1,11.8836,-13.0497,0.72,-1441.82,3791.83,-9.0728,15.0918,-37.061,-3416.7,-89211.96,-7.38591,7038.44,2.3163,30.6,False
9846.26,0,3771.49,-11.734,11.5701,0,13.629,-14.829,0.72,-1442.83,3732.405,-10.624,12.9042,-37.433,-2881.5,-89375.06,-7.5435,7030.18,2.727,30.28,False
8506.74,0,3723.63,-10.812,10.8828,1,10.39518,-14.853,1.72,-1489.337,3696.99,-9.768,13.1193,-46.15,-3139.56,-89184.2,-7.29195,-2648.96,3.1344,,False
8435.938,1,3717.15,-11.64,11.0469,0,12.0198,-11.0985,1.72,-2431.18,3723.97,-12.596,13.8231,-53.69,-3207.66,-89281.16,-9.1317,5456.64,3.573,35.4,True
7410.66,0,3562.98,-9.7452,9.9105,1,11.8665,-11.2941,1.72,-1749.28,3748.66,-7.4188,12.7419,-87.93,-3412.5,-89220.474,-7.1413524,6462.24,2.73,,False
9503.06,1,3627.58,-9.2954,10.3293,0,12.6045,-11.1183,1.72,-2226.88,3774.36,-7.31786,12.8682,-48.34,-3068.74,-89266.46,-7.7703,6143.44,3.4935,,True
6326.86,1,3522.38,-9.6464,13.752,1,11.9985,-12.1758,1.72,-2006.88,3755.48,-16.154,12.7302,-56.82,-3170.64,-89272.22,-7.16688,5596.64,10.077,32.52,True
9557.86,0,3838.08,-9.7998,10.0644,0,11.9991,-14.319,1.72,-1516.53,3743.909,-12.172,13.8726,-41.336,-2839.1,-90902.9,-8.5173,6505.04,3.678,34.02,True
9048.26,0,3992.68,-10.4288,10.2099,0,18.99,-14.106,1.72,-1632.18,4249.03,-8.5768,14.9988,-45.172,-2431.7,-89247.582,-7.5756,6959.62,2.6955,,False
